-3.43, 4.5, 0, 0, -1, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, -4.5, -0.49, 0, 1, 0, 0, 4.5, 2.45, 0, -1, 0, 0, 4.3301, -6.8349, 1.5, 0, 0, 0, 1
-3.43, 4.5, 0, 0, -1, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, -4.5, -0.49, 0, 1, 0, 0, 4.5, 2.45, 0, -1, 0, 0, 4.3301, -6.8749, 1.5, 0, 0, 0, 1
-3.43, 4.5, 0, 0, -1, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, -4.5, -0.49, 0, 1, 0, 0, 4.5, 2.45, 0, -1, 0, 0, 4.3301, -6.9149, 1.5, 0, 0, 0, 1
-3.43, 4.5, 0, 0, -1, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, -4.5, -0.49, 0, 1, 0, 0, 4.5, 2.45, 0, -1, 0, 0, 4.3301, -6.9549, 1.5, 0, 0, 0, 1
-3.43, 4.5, 0, 0, -1, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, -4.5, -0.49, 0, 1, 0, 0, 4.5, 2.45, 0, -1, 0, 0, 4.3301, -6.9949, 1.5, 0, 0, 0, 1
-3.43, 4.5, 0, 0, -1, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, -4.5, -0.49, 0, 1, 0, 0, 4.5, 2.45, 0, -1, 0, 0, 4.3301, -7.0349, 1.5, 0, 0, 0, 1
-3.43, 4.5, 0, 0, -1, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, -4.5, -0.49, 0, 1, 0, 0, 4.5, 2.45, 0, -1, 0, 0, 4.3301, -7.0749, 1.5, 0, 0, 0, 1
-3.43, 4.5, 0, 0, -1, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, -4.5, -0.49, 0, 1, 0, 0, 4.5, 2.45, 0, -1, 0, 0, 4.3301, -7.1149, 1.5, 0, 0, 0, 1
-3.43, 4.5, 0, 0, -1, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, -4.5, -0.49, 0, 1, 0, 0, 4.5, 2.45, 0, -1, 0, 0, 4.3301, -7.1549, 1.5, 0, 0, 0, 1
-3.43, 4.5, 0, 0, -1, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, -4.5, -0.49, 0, 1, 0, 0, 4.5, 2.45, 0, -1, 0, 0, 4.3301, -7.1949, 1.5, 0, 0, 0, 1
-3.43, 4.5, 0, 0, -1, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, -4.5, -0.49, 0, 1, 0, 0, 4.5, 2.45, 0, -1, 0, 0, 4.3301, -7.2349, 1.5, 0, 0, 0, 1
-3.43, 4.5, 0, 0, -1, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, -4.5, -0.49, 0, 1, 0, 0, 4.5, 2.45, 0, -1, 0, 0, 4.3301, -7.2749, 1.5, 0, 0, 0, 1
-3.43, 4.5, 0, 0, -1, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, -4.5, -0.49, 0, 1, 0, 0, 4.5, 2.45, 0, -1, 0, 0, 4.3301, -7.3149, 1.5, 0, 0, 0, 1
-3.43, 4.5, 0, 0, -1, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, -4.5, -0.49, 0, 1, 0, 0, 4.5, 2.45, 0, -1, 0, 0, 4.3301, -7.3549, 1.5, 0, 0, 0, 1
-3.43, 4.5, 0, 0, -1, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, -4.5, -0.49, 0, 1, 0, 0, 4.5, 2.45, 0, -1, 0, 0, 4.3301, -7.3949, 1.5, 0, 0, 0, 1
-3.43, 4.5, 0, 0, -1, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, -4.5, -0.49, 0, 1, 0, 0, 4.5, 2.45, 0, -1, 0, 0, 4.3301, -7.4349, 1.5, 0, 0, 0, 1
-3.43, 4.5, 0, 0, -1, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, -4.5, -0.49, 0, 1, 0, 0, 4.5, 2.45, 0, -1, 0, 0, 4.3301, -7.4749, 1.5, 0, 0, 0, 1
-3.43, 4.5, 0, 0, -1, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, -4.5, -0.49, 0, 1, 0, 0, 4.5, 2.45, 0, -1, 0, 0, 4.3301, -7.5149, 1.5, 0, 0, 0, 1
-3.43, 4.5, 0, 0, -1, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, -4.5, -0.49, 0, 1, 0, 0, 4.5, 2.45, 0, -1, 0, 0, 4.3301, -7.5549, 1.5, 0, 0, 0, 1
-3.43, 4.5, 0, 0, -1, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, -4.5, -0.49, 0, 1, 0, 0, 4.5, 2.45, 0, -1, 0, 0, 4.3301, -7.5949, 1.5, 0, 0, 0, 1
-3.43, 4.5, 0, 0, -1, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, nan, nan, nan, 0, 0, 0, -4.5, -0.49, 0, 1, 0, 0, 4.5, 2.45, 0, -1, 0, 0, 4.3301, -7.6349, 1.5, 0, 0, 0, 1
