0.63259656,-0.07819324,0.77052411,-0.62702677,0.07649053,-0.77523327
-0.84671559,-0.37060242,0.38174148,0.84654976,0.37139923,-0.38133465
0.51337544,0.64657779,-0.56425421,-0.51511847,-0.64483114,0.56466430
-0.42532540,-0.58778525,0.68819096,0.42937583,0.58777857,-0.68567685
0.31277294,0.91550234,-0.25303862,-0.30596032,-0.91705340,0.25573685
-0.07819324,-0.77052411,-0.63259656,0.07649053,0.77523327,0.62702677
-0.52573111,-0.85065081,0.00000000,0.52573111,0.85065081,0.00000000
0.56851922,0.79913266,-0.19537884,-0.56980741,-0.79617241,0.20354116
0.50000000,0.30901699,-0.80901699,-0.50000000,-0.30901699,0.80901699
-0.45044682,0.75946382,-0.46937445,0.45389297,-0.75554509,0.47236933
0.64657779,-0.56425421,0.51337544,-0.64483114,0.56466430,-0.51511847
-0.38174148,0.84671559,0.37060242,0.38133465,-0.84654976,-0.37139923
-0.46937445,0.45044682,-0.75946382,0.47236933,-0.45389297,0.75554509
0.58778525,0.68819096,0.42532540,-0.58777857,-0.68567685,-0.42937583
0.00000000,1.00000000,0.00000000,-0.00000000,-1.00000000,0.00000000
0.80901699,0.50000000,0.30901699,-0.80901699,-0.50000000,-0.30901699
0.71078980,-0.28290578,0.64400480,-0.70859030,0.29002663,-0.64326071
0.80901699,-0.50000000,0.30901699,-0.80901699,0.50000000,-0.30901699
0.07819324,-0.77052411,-0.63259656,-0.07649053,0.77523327,0.62702677
0.12973191,0.08017873,-0.98830208,-0.13540474,-0.07826794,0.98769413
-0.64400480,-0.71078980,-0.28290578,0.64326071,0.70859030,0.29002663
0.56851922,0.79913266,0.19537884,-0.56980741,-0.79617241,-0.20354116
0.23885564,-0.44286271,0.86418783,-0.24012212,0.44233051,-0.86410942
-0.88919572,0.38919572,0.24053618,0.89094983,-0.38868460,-0.23480351
-0.08017873,-0.98830208,-0.12973191,0.07826794,0.98769413,0.13540474
-0.88919572,-0.38919572,-0.24053618,0.89094983,0.38868460,0.23480351
