0.85, 0, 0.499975, 0, 0, -1, 100, 100, 100.249975, 0, 0, 0, 0, 0, 0.249975, 0, 0, 0, 1
0.89, 0, 0.499975, 0, 0, -1, 100.04, 100, 100.249975, 0, 0, 0, 0.04, 0, 0.249975, 0, 0, 0, 1
0.93, 0, 0.499975, 0, 0, -1, 100.08, 100, 100.249975, 0, 0, 0, 0.08, 0, 0.249975, 0, 0, 0, 1
0.97, 0, 0.499975, 0, 0, -1, 100.12, 100, 100.249975, 0, 0, 0, 0.12, 0, 0.249975, 0, 0, 0, 1
1.01, 0, 0.499975, 0, 0, -1, 100.16, 100, 100.249975, 0, 0, 0, 0.16, 0, 0.249975, 0, 0, 0, 1
1.05, 0, 0.499975, 0, 0, -1, 100.2, 100, 100.249975, 0, 0, 0, 0.2, 0, 0.249975, 0, 0, 0, 1
1.09, 0, 0.499975, 0, 0, -1, 100.24, 100, 100.249975, 0, 0, 0, 0.24, 0, 0.249975, 0, 0, 0, 1
1.13, 0, 0.499975, 0, 0, -1, 100.28, 100, 100.249975, 0, 0, 0, 0.28, 0, 0.249975, 0, 0, 0, 1
1.17, 0, 0.499975, 0, 0, -1, 100.32, 100, 100.249975, 0, 0, 0, 0.32, 0, 0.249975, 0, 0, 0, 1
1.21, 0, 0.499975, 0, 0, -1, 100.36, 100, 100.249975, 0, 0, 0, 0.36, 0, 0.249975, 0, 0, 0, 1
1.25, 0, 0.499975, 0, 0, -1, 100.4, 100, 100.249975, 0, 0, 0, 0.4, 0, 0.249975, 0, 0, 0, 1
1.29, 0, 0.499975, 0, 0, -1, 100.44, 100, 100.249975, 0, 0, 0, 0.44, 0, 0.249975, 0, 0, 0, 1
1.33, 0, 0.499975, 0, 0, -1, 100.48, 100, 100.249975, 0, 0, 0, 0.48, 0, 0.249975, 0, 0, 0, 1
1.37, 0, 0.499975, 0, 0, -1, 100.52, 100, 100.249975, 0, 0, 0, 0.52, 0, 0.249975, 0, 0, 0, 1
1.41, 0, 0.499975, 0, 0, -1, 100.56, 100, 100.249975, 0, 0, 0, 0.56, 0, 0.249975, 0, 0, 0, 1
1.45, 0, 0.499975, 0, 0, -1, 100.6, 100, 100.249975, 0, 0, 0, 0.6, 0, 0.249975, 0, 0, 0, 1
1.49, 0, 0.499975, 0, 0, -1, 100.64, 100, 100.249975, 0, 0, 0, 0.64, 0, 0.249975, 0, 0, 0, 1
1.52081770995763, 0, 0.499975, 0, 0, -1, 100.670817709958, 100, 100.249975, 0, 0, 0, 0.670817709957631, 0, 0.249975, 0, 0, 0, 1
1.52081770995763, 0, 0.499975, 0, 0, -1, 100.670817709958, 100, 100.249975, 0, 0, 0, 0.670817709957631, 0, 0.249975, 0, 0, 0, 1
1.56081770995763, 0, 0.499975, 0, 0, -1, 100.710817709958, 100, 100.249975, 0, 0, 0, 0.710817709957631, 0, 0.249975, 0, 0, 0, 1
1.60081770995763, 0, 0.499975, 0, 0, -1, 100.750817709958, 100, 100.249975, 0, 0, 0, 0.750817709957631, 0, 0.249975, 0, 0, 0, 1
1.64081770995763, 0, 0.499975, 0, 0, -1, 100.790817709958, 100, 100.249975, 0, 0, 0, 0.790817709957631, 0, 0.249975, 0, 0, 0, 1
1.68081770995763, 0, 0.499975, 0, 0, -1, 100.830817709958, 100, 100.249975, 0, 0, 0, 0.830817709957631, 0, 0.249975, 0, 0, 0, 1
1.72081770995763, 0, 0.499975, 0, 0, -1, 100.870817709958, 100, 100.249975, 0, 0, 0, 0.870817709957631, 0, 0.249975, 0, 0, 0, 1
1.76081770995763, 0, 0.499975, 0, 0, -1, 100.910817709958, 100, 100.249975, 0, 0, 0, 0.910817709957631, 0, 0.249975, 0, 0, 0, 1
1.80081770995763, 0, 0.499975, 0, 0, -1, 100.950817709958, 100, 100.249975, 0, 0, 0, 0.950817709957631, 0, 0.249975, 0, 0, 0, 1
1.84081770995763, 0, 0.499975, 0, 0, -1, 100.990817709958, 100, 100.249975, 0, 0, 0, 0.990817709957631, 0, 0.249975, 0, 0, 0, 1
1.88081770995763, 0, 0.499975, 0, 0, -1, 101.030817709958, 100, 100.249975, 0, 0, 0, 1.03081770995763, 0, 0.249975, 0, 0, 0, 1
1.92081770995763, 0, 0.499975, 0, 0, -1, 101.070817709958, 100, 100.249975, 0, 0, 0, 1.07081770995763, 0, 0.249975, 0, 0, 0, 1
1.96081770995763, 0, 0.499975, 0, 0, -1, 101.110817709958, 100, 100.249975, 0, 0, 0, 1.11081770995763, 0, 0.249975, 0, 0, 0, 1
2.00081770995763, 0, 0.499975, 0, 0, -1, 101.150817709958, 100, 100.249975, 0, 0, 0, 1.15081770995763, 0, 0.249975, 0, 0, 0, 1
2.04081770995763, 0, 0.499975, 0, 0, -1, 101.190817709958, 100, 100.249975, 0, 0, 0, 1.19081770995763, 0, 0.249975, 0, 0, 0, 1
2.08081770995763, 0, 0.499975, 0, 0, -1, 101.230817709958, 100, 100.249975, 0, 0, 0, 1.23081770995763, 0, 0.249975, 0, 0, 0, 1
2.12081770995763, 0, 0.499975, 0, 0, -1, 101.270817709958, 100, 100.249975, 0, 0, 0, 1.27081770995763, 0, 0.249975, 0, 0, 0, 1
2.14003798124116, 0, 0.499975, 0, 0, -1, 101.290037981241, 100, 100.249975, 0, 0, 0, 1.29003798124116, 0, 0.249975, 0, 0, 0, 1
2.14003798124116, 0, 0.499975, 0, 0, -1, 101.290037981241, 100, 100.249975, 0, 0, 0, 1.29003798124116, 0, 0.249975, 0, 0, 0, 1
2.18003798124116, 0, 0.499975, 0, 0, -1, 101.330037981241, 100, 100.249975, 0, 0, 0, 1.33003798124116, 0, 0.249975, 0, 0, 0, 1
2.22003798124116, 0, 0.499975, 0, 0, -1, 101.370037981241, 100, 100.249975, 0, 0, 0, 1.37003798124116, 0, 0.249975, 0, 0, 0, 1
2.26003798124116, 0, 0.499975, 0, 0, -1, 101.410037981241, 100, 100.249975, 0, 0, 0, 1.41003798124116, 0, 0.249975, 0, 0, 0, 1
2.30003798124116, 0, 0.499975, 0, 0, -1, 101.450037981241, 100, 100.249975, 0, 0, 0, 1.45003798124116, 0, 0.249975, 0, 0, 0, 1
2.34003798124116, 0, 0.499975, 0, 0, -1, 101.490037981241, 100, 100.249975, 0, 0, 0, 1.49003798124116, 0, 0.249975, 0, 0, 0, 1
2.38003798124116, 0, 0.499975, 0, 0, -1, 101.530037981241, 100, 100.249975, 0, 0, 0, 1.53003798124116, 0, 0.249975, 0, 0, 0, 1
2.42003798124116, 0, 0.499975, 0, 0, -1, 101.570037981241, 100, 100.249975, 0, 0, 0, 1.57003798124116, 0, 0.249975, 0, 0, 0, 1
2.46003798124116, 0, 0.499975, 0, 0, -1, 101.610037981241, 100, 100.249975, 0, 0, 0, 1.61003798124116, 0, 0.249975, 0, 0, 0, 1
2.50003798124116, 0, 0.499975, 0, 0, -1, 101.650037981241, 100, 100.249975, 0, 0, 0, 1.65003798124116, 0, 0.249975, 0, 0, 0, 1
2.54003798124116, 0, 0.499975, 0, 0, -1, 101.690037981241, 100, 100.249975, 0, 0, 0, 1.69003798124116, 0, 0.249975, 0, 0, 0, 1
2.58003798124116, 0, 0.499975, 0, 0, -1, 101.730037981241, 100, 100.249975, 0, 0, 0, 1.73003798124116, 0, 0.249975, 0, 0, 0, 1
2.62003798124116, 0, 0.499975, 0, 0, -1, 101.770037981241, 100, 100.249975, 0, 0, 0, 1.77003798124116, 0, 0.249975, 0, 0, 0, 1
2.62003798124116, 0, 0.499975, 0, 0, -1, 101.770037981241, 100, 100.249975, 0, 0, 0, 1.77003798124116, 0, 0.249975, 0, 0, 0, 1
2.65642322672189, -0.00538986539771373, 0.499975, 5.83380175810204e-18, -2.79474930828895e-18, -1, 103.272219802591, 98.5196525319714, 100.249975, 0, 0, 0, 1.80651589733946, 0.00716128841448689, 0.249975, -1.37580040817121e-18, -2.92713851724341e-18, -0.00738323289484644, 0.999972743564554
2.69261388541886, -0.0107778795880992, 0.499975, 1.75330035025357e-18, -3.42815050076106e-18, -1, 104.753801642986, 97.0162103943696, 100.249975, 0, 0, 0, 1.84298494454065, 0.0143351214704704, 0.249975, -1.70093657461861e-18, -9.01878186143573e-19, -0.014773966009166, 0.999890859008302
2.72860888844806, -0.0161613223781681, 0.499975, 3.40021876127665e-18, -3.87095329458943e-18, -1, 106.214478125237, 95.4898456526089, 100.249975, 0, 0, 0, 1.87944462136312, 0.0215221953198158, 0.249975, -1.89730563221955e-18, -1.74260526118384e-18, -0.0221722258037681, 0.999754165984272
2.76440709918003, -0.0215374600953504, 0.499975, 3.5987983993928e-18, -2.66821361106099e-18, -1, 107.653950815521, 93.9407215537118, 100.249975, 0, 0, 0, 1.91589436663952, 0.0287232871796349, 0.249975, -1.28030031185924e-18, -1.8380722401157e-18, -0.0295780866768921, 0.999562472679189
2.80000729485912, -0.0269035450841132, 0.499975, 1.56950840228604e-18, -2.10328195052436e-18, -1, 109.071929073008, 92.3689899869288, 100.249975, 0, 0, 0, 1.9523335483338, 0.0359392703502923, 0.249975, -1.02189182802781e-18, -8.23119061176444e-19, -0.0369916801033547, 0.999315573581805
2.8354081434876, -0.0322568150547432, 0.499975, 8.2062626718853e-18, -6.76968078900978e-18, -1, 110.468131135783, 90.7747882930408, 100.249975, 0, 0, 0, 1.98876144939103, 0.0431711331830293, 0.249975, -3.19926717407079e-18, -4.24941417199825e-18, -0.0444132061933658, 0.999013246716792
2.87060817433934, -0.0375944922541228, 0.499975, 1.71310942538764e-17, -6.6494703321289e-18, -1, 111.842285533103, 89.1582351951108, 100.249975, 0, 0, 0, 2.02517724956949, 0.0504200033860667, 0.249975, -2.87620101021097e-18, -8.72639268295473e-18, -0.0518429485258428, 0.998655250168018
2.90560573973359, -0.0429137824209536, 0.499975, 1.19553466831186e-17, -7.65879956999474e-18, -1, 113.194132956872, 87.5194255209265, 100.249975, 0, 0, 0, 2.06158000172394, 0.0576871796881619, 0.249975, -3.46830087933281e-18, -6.19417228547497e-18, -0.0592812935000097, 0.998241317638659
2.94039896454839, -0.0482118734787324, 0.499975, 1.98855026126429e-18, -7.25527719784751e-18, -1, 114.523428793525, 85.8584232264113, 100.249975, 0, 0, 0, 2.09796860025368, 0.0649741738693682, 0.249975, -3.55320640369439e-18, -1.23412685431452e-18, -0.0667287560611331, 0.997771152677073
2.9749856780901, -0.0534859339088478, 0.499975, 4.68457918404419e-19, -7.66500810893792e-18, -1, 115.829946629655, 84.1752519684287, 100.249975, 0, 0, 0, 2.13434173819863, 0.0722827677770736, 0.249975, -3.80456677380824e-18, -5.1790172473582e-19, -0.0741860146505326, 0.997244421007343
3.00936331980483, -0.0587331107342453, 0.499975, 2.4511814684509e-18, -9.35317816433762e-18, -1, 117.113483235882, 82.469882036846, 100.249975, 0, 0, 0, 2.17069784739092, 0.0796150926540273, 0.249975, -4.56089839904604e-18, -1.60336018562862e-18, -0.081653959905761, 0.996660740087473
3.04352880482812, -0.0639505270344841, 0.499975, 1.20561561471005e-17, -9.10049563268286e-18, -1, 118.373865873603, 80.7422116860212, 100.249975, 0, 0, 0, 2.20703501240964, 0.0869737428671853, 0.249975, -3.99483101137855e-18, -6.40966501788241e-18, -0.0891337645852035, 0.996019664469969
3.07747832523508, -0.0691352789158479, 0.499975, 1.32093535733434e-17, -9.31753468438246e-18, -1, 119.610963405872, 78.9920394844338, 100.249975, 0, 0, 0, 2.24335084229702, 0.0943619449364833, 0.249975, -3.99877738466264e-18, -7.02393394281141e-18, -0.096626987650028, 0.995320664538661
3.11120704295854, -0.0742844319058631, 0.499975, 1.89720956667147e-17, -1.04923184746846e-17, -1, 120.824703960714, 77.2190215097708, 100.249975, 0, 0, 0, 2.27964227059441, 0.101783820096027, 0.249975, -4.22979978943331e-18, -9.9807857396903e-18, -0.104135736183669, 0.99456309425269
3.14470858819814, -0.0793950169223878, 0.499975, 4.52650924608924e-17, -9.41531865976664e-18, -1, 122.015104615095, 75.4226013037628, 100.249975, 0, 0, 0, 2.31590522571778, 0.109244815406952, 0.249975, -2.1510018220741e-18, -2.30166764846916e-17, -0.111662931654457, 0.993746139461348
3.17797417883257, -0.0844640265822041, 0.499975, 3.64909631988718e-17, -1.54829623137236e-18, -1, 123.182324994154, 73.6018867135201, 100.249975, 0, 0, 0, 2.35213404674728, 0.11675246438545, 0.249975, 1.4064671353833e-18, -1.82076564746115e-17, -0.119212780391398, 0.992868728982514
3.21099091599481, -0.0894884147416047, 0.499975, 2.73616502495664e-17, 7.5204787941543e-18, -1, 124.326773907135, 71.7554112681373, 100.249975, 0, 0, 0, 2.38832034138107, 0.12431786595357, 0.249975, 5.46450681592704e-18, -1.30936450874811e-17, -0.126791689712515, 0.991929366144508
3.24373798854147, -0.0944651103976019, 0.499975, 7.29055902844202e-17, 1.81003049947598e-17, -1, 125.449353172702, 69.8806027170861, 100.249975, 0, 0, 0, 2.42445041598736, 0.13195899048036, 0.249975, 1.38676610766696e-17, -3.49055799288365e-17, -0.13441031876943, 0.990925762208401
3.27617612553188, -0.0993910967885454, 0.499975, 1.33565792504073e-16, 2.12770825916156e-20, -1, 126.552152044668, 67.9723083177598, 100.249975, 0, 0, 0, 2.4604980527455, 0.13970988935641, 0.249975, 9.49966552846576e-18, -6.61037948973892e-17, -0.142089299207174, 0.989853843277286
3.30820303682169, -0.104263899001788, 0.499975, 1.48666916834968e-16, -2.33959309190597e-18, -1, 127.641440802778, 66.0165988194643, 100.249975, 0, 0, 0, 2.49639359433214, 0.147659559780449, 0.249975, 9.9847693899896e-18, -7.36690969436403e-17, -0.149883400780995, 0.988703679658533
3.31562979702312, -0.105384020369802, 0.499974999999999, -7.72549073577548e-16, -4.97093399229977e-17, -1, 127.920456736472, 65.5022344655201, 100.249975, 0, 0, 0, 2.50486605033209, 0.149884753771359, 0.249975, -8.32495865904948e-17, 3.78014918651088e-16, -0.151921522521594, 0.988392559155886
3.31562979702312, -0.105384020369802, 0.499974999999999, -7.72549073577548e-16, -4.97093399229977e-17, -1, 3.22024582682417, -0.0753523998826062, -2.50000000009132e-05, 7.72549073577548e-16, 4.97093399229977e-17, 1, 2.50486605033209, 0.149884753771359, 0.249975, -8.32495865904948e-17, 3.78014918651088e-16, -0.151921522521594, 0.988392559155886
3.30966995741504, -0.104966459016012, 0.551678460078705, 0.0246813172940929, -0.00374575596132894, -0.999688352382334, 3.22654388092875, -0.0771743608674488, 0.0493661521581281, -0.0246813172940929, 0.00374575596132894, 0.999688352382334, 2.5043730381052, 0.146249399092094, 0.280777252283142, -8.23623592694508e-17, -0.0124829407125396, -0.150034997665495, 0.988601879255083
3.30319689230567, -0.104494115269934, 0.603224960334809, 0.0493612162501405, -0.00739552096861364, -0.998753611557881, 3.23239031623078, -0.0789031004833943, 0.0989120329308543, -0.0493612162501405, 0.00739552096861364, 0.998753611557881, 2.50389613066855, 0.142611594290105, 0.311579523632719, -8.09324126666577e-17, -0.0249638582967406, -0.148124558325567, 0.988653589989839
3.29621515625636, -0.103969722875621, 0.654601262981891, 0.0740239560860435, -0.0109469679880473, -0.997196378762599, 3.23778182943689, -0.0805399489397813, 0.148600677991988, -0.0740239560860435, 0.0109469679880473, 0.997196378762599, 2.50343605394671, 0.138971227531205, 0.342381805618105, -7.94056154573903e-17, -0.0374407614599471, -0.146190509503364, 0.988547684389805
3.28872970775583, -0.103396061066016, 0.705794237552489, 0.0986538068921029, -0.0143978327201706, -0.995017652506054, 3.24271548683973, -0.0820863073550894, 0.198420030610252, -0.0986538068921029, 0.0143978327201706, 0.995017652506054, 2.50299360240057, 0.135328176357541, 0.373184088567689, -7.85491431173364e-17, -0.0499116594291674, -0.144233159995444, 0.988284180694377
3.28074591678656, -0.102775954461522, 0.756790869022851, 0.123235059636538, -0.0177459150451367, -0.992218827968705, 3.24718873690119, -0.0835436485341031, 0.248357949074844, -0.123235059636538, 0.0177459150451367, 0.992218827968705, 2.50256964921482, 0.131682306102089, 0.403986361339617, -7.72655960277773e-17, -0.062374562248145, -0.14225282234878, 0.987863122359651
3.27226957431093, -0.102112273280793, 0.807578265804358, 0.14775203615104, -0.0209890804271429, -0.988801696153503, 3.25119942477012, -0.0849135180403531, 0.298402214112503, -0.14775203615104, 0.0209890804271429, 0.988801696153503, 2.50216515860985, 0.128033467971517, 0.434788611037599, -7.64323406661694e-17, -0.0748274810697808, -0.140249812816559, 0.987284578063322
3.26330690426536, -0.101407933956728, 0.858143667578455, 0.172189099087997, -0.0241252612771337, -0.984768442794332, 3.25474580931818, -0.0861975356562284, 0.348540536272489, -0.172189099087997, 0.0241252612771337, 0.984768442794332, 2.5017812008623, 0.12438149670605, 0.465590822655074, -7.73685449617904e-17, -0.0872684284425582, -0.138224451314677, 0.986548641708012
3.25386457885534, -0.100665900282879, 0.908474452945157, 0.196530661840299, -0.0271524582728961, -0.980121647024671, 3.2578265834822, -0.0873973973553273, 0.398760563248792, -0.196530661840299, 0.0271524582728961, 0.980121647024671, 2.50141897082247, 0.120726207692895, 0.496392978624736, -7.56786875141316e-17, -0.0996954185891445, -0.13617706137929, 0.985655432423743
3.24394973823804, -0.0998891852615692, 0.958558146845445, 0.220761198413544, -0.0300687416356843, -0.974864279811022, 3.26044089899397, -0.0885148779577015, 0.44904988709858, -0.220761198413544, 0.0300687416356843, 0.974864279811022, 2.50107981100929, 0.117067393364043, 0.527195058241178, -7.31166481364191e-17, -0.112106467674658, -0.13410797012598, 0.984605094570509
3.23357001610782, -0.0990808538924508, 1.00838242770308, 0.244865253238909, -0.0328722523625098, -0.968999702157261, 3.26258839700641, -0.0895518347060313, 0.49939605130056, -0.244865253238909, 0.0328722523625098, 0.968999702157261, 2.5007652407902, 0.113404818642155, 0.557997036910694, -7.40884168729059e-17, -0.124499594061063, -0.132017508211259, 0.983397797742257
3.22273357334029, -0.0982440272410108, 1.057935134209, 0.268827450912458, -0.0355612034132215, -0.962531663088396, 3.26426924676398, -0.0905102121014472, 0.549786557573554, -0.268827450912458, 0.0355612034132215, 0.962531663088396, 2.50047699379183, 0.109738215098167, 0.588798885161309, -7.24248667349023e-17, -0.136872818542624, -0.129906009797508, 0.982033736774194
3.21144914283129, -0.0973818882808736, 1.10720427163617, 0.292632505842856, -0.0381338808514514, -0.95546429742578, 3.26548419544347, -0.0913920484919484, 0.600208872338997, -0.292632505842856, 0.0381338808514514, 0.95546429742578, 2.50021706666338, 0.106067273330796, 0.6196005673133, -7.43063847197363e-17, -0.149224164554908, -0.127773812522903, 0.980513131756149
