-1,0,-0.99,1,0,0
-1,0,-0.7071428571428571,1,0,0
-1,0,-0.42428571428571427,1,0,0
-1,0,-0.14142857142857146,1,0,0
-1,0,0.14142857142857146,1,0,0
-1,0,0.4242857142857144,1,0,0
-1,0,0.7071428571428571,1,0,0
-1,0,0.99,1,0,0
1,0,-0.99,-1,0,0
1,0,-0.7071428571428571,-1,0,0
1,0,-0.42428571428571427,-1,0,0
1,0,-0.14142857142857146,-1,0,0
1,0,0.14142857142857146,-1,0,0
1,0,0.4242857142857144,-1,0,0
1,0,0.7071428571428571,-1,0,0
1,0,0.99,-1,0,0
-0.99,0,-1,0,0,1
-0.7071428571428571,0,-1,0,0,1
-0.42428571428571427,0,-1,0,0,1
-0.14142857142857146,0,-1,0,0,1
0.14142857142857146,0,-1,0,0,1
0.4242857142857144,0,-1,0,0,1
0.7071428571428571,0,-1,0,0,1
0.99,0,-1,0,0,1
-0.99,0,1,0,0,-1
-0.7071428571428571,0,1,0,0,-1
-0.42428571428571427,0,1,0,0,-1
-0.14142857142857146,0,1,0,0,-1
0.14142857142857146,0,1,0,0,-1
0.4242857142857144,0,1,0,0,-1
0.7071428571428571,0,1,0,0,-1
0.99,0,1,0,0,-1
