
0.324873589, 0, 1, 84, 79, 8, 0.977633512594518, 4, 2.4, 0.509572838081228, 0.713634850250726, 1.01194910063351
0.421184701, 0, 1, 64, 57, 7, 0.972633429881934, 3, 1.4, 0.485453188684623, 0.749004800736895, 0.954569219850363
0.123299983, 0, 1, 42, 31, 6, 0.998946192419347, 3, 1.4, 0.735862587655855, 0.844414745365905, 1.05412632791725
0.123671668, 0, 1, 29, 24, 5, 0.999999999999995, 3, 1.2, 0.383653342855057, 0.890318042887711, 0.703939725557585
0.126504784, 0, 1, 43, 31, 6, 0.999999999999994, 3, 2.2, 0.505747533494365, 0.848312985331123, 0.934647383872455
0.170131948, 0, 1, 105, 96, 9, 0.994240103187803, 3, 1.8, 0.654900717801192, 0.674692878773979, 0.621917373044458
0.131134906, 0, 1, 64, 54, 6, 0.965396778688451, 3, 1.2, 0.31118533940186, 0.80375883431532, 0.772802621465083
0.294910539, 0, 1, 140, 118, 10, 0.999999999999996, 4, 2.6, 0.524435851551974, 0.626423262201615, 0.836908665630888
0.137666752, 0, 1, 69, 69, 7, 0.999999999999996, 2, 1.4, 0.427646833522748, 0.734346672841534, 0.945952305875277
0.190474431, 0, 1, 22, 22, 5, 0.999999999999996, 2, 1.4, 0.414719703452991, 0.863023001539049, 1.07789605144662
0.424154689, 0, 1, 78, 75, 7, 0.989467925052217, 2, 1.4, 0.544580245514338, 0.748690675773057, 0.547819993599437
0.167407235, 0, 1, 167, 145, 11, 1.01934830334671, 5, 2.6, 0.517522881647561, 0.612001313196605, 1.01625096897219
0.860337978, 0, 1, 56, 53, 7, 0.958911425926709, 4, 2.2, 0.590201184110075, 0.781535713635441, 0.672476484435719
0.165117126, 0, 1, 114, 92, 9, 0.999999999999996, 4, 2.6, 0.43841575021412, 0.665887859720804, 1.0018573339398
0.371696409, 0, 1, 138, 130, 12, 1.06829424534138, 6, 2.4, 0.422591042677379, 0.582769493394127, 0.95167646190207
0.241825277, 0, 1, 112, 105, 9, 0.999999999999997, 4, 2, 0.539469258107678, 0.624336888398582, 0.859116704282873
0.228624352, 0, 1, 89, 79, 8, 0.975036773036431, 4, 2.6, 0.355142651904292, 0.723854284682838, 0.995857247447198
0.345583105, 0, 1, 68, 64, 8, 0.999999999999996, 4, 2.4, 0.398978890524866, 0.707516241633636, 0.973051485606881
0.25180357, 0, 1, 104, 101, 10, 1.06266747489095, 5, 2.6, 0.451439764337704, 0.628542805920849, 0.802761590475187
0.339507089, 0, 1, 112, 113, 10, 1.15594444502798, 6, 3.4, 0.374340207550233, 0.622381654190271, 1.26103034832694
0.219656243, 0, 1, 53, 42, 6, 0.959207286102805, 4, 2, 0.350464790374235, 0.839339637081108, 0.995270376175397
0.147583952, 0, 1, 72, 64, 7, 0.999999999999996, 3, 1.8, 0.475491538305039, 0.768994580847591, 0.817354593338794
1.000013881, 0, 1, 159, 150, 12, 1.24072739812926, 8, 3.6, 0.548569361194999, 0.587453646805493, 1.14619798351113
0.453229432, 0, 1, 150, 140, 11, 0.974324848173089, 5, 2.6, 0.585276917064426, 0.577622543471696, 0.840051459094764
0.337753907, 0, 1, 123, 113, 9, 0.999999999999993, 9, 4.2, 0.477335957478979, 0.634703267852667, 0.839110794480467
0.133074963, 0, 1, 53, 45, 6, 0.962269323112093, 3, 1.4, 0.290286488706108, 0.819217831715324, 0.667853839168529
0.148480662, 0, 1, 44, 30, 6, 0.999999999999992, 4, 1.8, 0.530268193495232, 0.830186746114369, 1.20522309553088
0.442243533, 0, 1, 70, 62, 7, 0.999999999999993, 6, 3.2, 0.605930368017349, 0.734346672841534, 0.894529360276574
0.149485971, 0, 1, 115, 88, 9, 0.999999999999996, 4, 2, 0.579371138725383, 0.612585848246338, 1.05600992739572
0.864494277, 0, 1, 134, 111, 11, 0.999999999999993, 9, 3.8, 0.515139209387943, 0.596033771698791, 1.09801031998578
0.551474058, 0, 1, 61, 57, 7, 0.999999999999991, 4, 2.6, 0.5027012766638, 0.775780132835023, 0.90905449417508
0.238571661, 0, 1, 62, 49, 7, 0.997169777530357, 3, 1.8, 0.387917191584455, 0.717934092194168, 0.858970105375612
0.544865836, 0, 1, 42, 37, 6, 1.17120498494898, 4, 2, 0.453609821605768, 0.813954809065586, 1.11601604820745
0.541051481, 0, 1, 78, 72, 8, 0.999999999999996, 3, 1.6, 0.518121147603573, 0.713206624605041, 0.797614599269258
0.184799714, 0, 1, 123, 109, 10, 0.999999999999998, 3, 1.8, 0.364689449769883, 0.622124921619937, 0.958578065956085
0.140213302, 0, 1, 61, 50, 7, 0.951974799967133, 2, 1.4, 0.423838911365537, 0.776662192088823, 0.954441168507467
0.781111411, 0, 1, 169, 157, 12, 1.20620008851914, 8, 4.8, 0.371637199716318, 0.585952239184849, 1.22255630770738
0.150807761, 0, 1, 119, 101, 9, 0.999999999999996, 5, 2.4, 0.60539416825601, 0.634703267852667, 1.02919469368462
0.136451563, 0, 1, 89, 79, 8, 0.999999999999998, 3, 2, 0.452070276961591, 0.691170815612266, 1.10234691385103
0.119688, 0, 1, 23, 16, 4, 0.99189685957343, 1, 0.8, 0.543140042189837, 0.910825037351012, 0.792773678600301
0.108365069, 0, 1, 23, 17, 4, 0.999999999999998, 1, 1, 0.588023079248389, 0.926442510803005, 0.794718920623724
0.151124445, 0, 1, 61, 61, 7, 0.999999999999999, 3, 2, 0.427603331176608, 0.768994580847591, 0.974137176140369
0.524639832, 0, 1, 93, 82, 8, 0.971428278344681, 4, 1.8, 0.531032369639794, 0.680707847234658, 1.08525564336558
0.374730579, 0, 1, 125, 118, 10, 0.999999999999996, 5, 2.4, 0.383166621801864, 0.629924921615611, 0.919623782691249
0.134334645, 0, 1, 55, 61, 6, 0.970094727055822, 3, 1.6, 0.466934609522902, 0.844959435513262, 0.959318430425297
0.841764004, 0, 1, 111, 106, 8, 0.999999999999997, 7, 3.4, 0.461363846833542, 0.637252371297103, 0.903304930190864
0.24908871, 0, 1, 137, 139, 11, 1.05143666354433, 8, 4, 0.648146336338759, 0.603315582735355, 0.938774031200956
0.228447684, 0, 1, 52, 46, 6, 0.961510304244887, 4, 2.4, 0.434053319286241, 0.784848271266179, 0.878218777238605
0.269267775, 0, 1, 89, 72, 9, 0.985369510407326, 3, 2, 0.369841376342711, 0.657384059836248, 1.25129242877749
0.362553912, 0, 1, 88, 68, 8, 0.999999999999996, 3, 1.8, 0.368684021807137, 0.725226285155157, 0.664945820703219
0.335538679, 0, 1, 129, 111, 10, 1.11764123222145, 7, 3.4, 0.536624687374346, 0.623571977173052, 0.946580042187796
0.546053805, 0, 1, 84, 73, 8, 0.964417348079151, 2, 1.4, 0.626015918139451, 0.680833103098055, 0.693847973573123
0.146158878, 0, 1, 63, 66, 7, 1.18504685010111, 5, 3, 0.529313672010635, 0.712828464070578, 0.788278636044216
0.354633569, 0, 1, 81, 75, 8, 0.983430210805656, 4, 2.6, 0.31103517579283, 0.717900072577138, 0.806020306435384
0.837890432, 0, 1, 126, 127, 10, 0.987479507068257, 6, 2.6, 0.518007542089043, 0.632996380855346, 0.855691965224435
0.263136634, 0, 1, 64, 60, 7, 0.958825781136362, 5, 3, 0.462493520497462, 0.785141934956747, 1.01465811767147
0.12892123, 0, 1, 77, 65, 7, 0.961793606144512, 1, 0.6, 0.520363219470068, 0.785090231495458, 0.828540330163585
0.112140114, 0, 1, 16, 13, 4, 0.999999999999998, 1, 1, 0.187982302338253, 0.910666234013142, 0.912474073864313
0.364283427, 0, 1, 80, 81, 8, 0.999999999999995, 5, 1.8, 0.581257801861253, 0.713206624605041, 0.834213483890456
0.460825429, 0, 1, 115, 111, 9, 0.999999999999994, 4, 2.6, 0.377108967278558, 0.657100385587935, 0.921224944648895
0.24826577, 0, 1, 103, 87, 9, 0.999999999999995, 5, 3, 0.466289847623564, 0.65101679322227, 0.884299870501357
0.106312982, 0, 1, 17, 14, 3, 0.999999999999997, 1, 0.8, 0.632400912801437, 0.773764771051995, 0.982998549919267
0.115017656, 0, 1, 35, 27, 6, 0.999999999999989, 3, 1.8, 0.439400336390051, 0.848312985331123, 0.86634584251794
1.103808373, 0, 1, 76, 81, 6, 0.969127910224516, 4, 2.2, 0.554175691486241, 0.702613462868021, 0.956348153571924
0.12232082, 0, 1, 23, 18, 5, 1.3854578115084, 3, 1.6, 0.583188449020154, 0.825709426851569, 0.947337007371431
0.213601735, 0, 1, 32, 24, 5, 1.33720439069716, 1, 1, 0.491447354952833, 0.850876655138032, 0.827997216137531
0.258352853, 0, 1, 96, 83, 9, 0.999999999999993, 3, 1.4, 0.488953062552208, 0.668943087617353, 0.913326108753267
0.223901538, 0, 1, 100, 83, 8, 0.995667113979808, 5, 3.2, 0.391682048580375, 0.717665256378353, 1.11571606132931
0.239019964, 0, 1, 116, 114, 11, 0.999999999999989, 6, 3.6, 0.574014826231913, 0.596033771698791, 1.13647519427624
0.246109215, 0, 1, 89, 74, 9, 0.999999999999994, 5, 2.8, 0.518860937337907, 0.643588105801567, 1.19654571982006
0.22700257, 0, 1, 83, 78, 9, 1.31714122131637, 3, 2, 0.418149798706612, 0.654882125153998, 0.853123163465331
0.115412014, 0, 1, 36, 32, 4, 0.999999999999995, 1, 1, 0.365217175146643, 0.850488257495067, 0.669961274483636
0.402376681, 0, 1, 97, 87, 9, 0.999999999999997, 4, 2.2, 0.416564256602032, 0.643588105801567, 0.895225511071484
0.108292945, 0, 1, 42, 30, 5, 0.95924008216541, 2, 1.2, 0.754278727004071, 0.891075482763346, 0.882033207600802
