15.407165129, 15.407165565, 1, 210, 368, 14, 1.34537320144032, 1, 1, -1, 0.55749904874804
0.967782738, 5.119300037, 1, 84, 81, 9, 0.989318036235302, 1, 0.75, -1, 0.664266452470214
0.579383892, 0, 1, 48, 49, 7, 0.953865354962402, 2, 1.25, -1, 0.785954176575354
0.255962652, 0, 1, 18, 16, 4, 0.999999999999989, 2, 1.25, -1, 0.915460994823947
1.001569187, 6.315283537, 1, 81, 85, 10, 0.999999999999995, 6, 3, -1, 0.607099110255096
3.321293896, 5.209547294, 1, 57, 66, 11, 1.39693660236448, 5, 2.5, -1, 0.570028259706533
13.921597795, 13.9215981, 1, 134, 124, 12, 0.999999999999997, 7, 3.75, -1, 0.580814559774663
3.994312742, 5.32507889, 1, 52, 65, 8, 0.966174400396916, 3, 1.75, -1, 0.691806486518524
2.273468678, 5.419949145, 1, 70, 57, 10, 0.999999999999995, 2, 1.25, -1, 0.584989802208126
0.8233064, 0, 1, 65, 72, 8, 1.15021647381204, 3, 2, -1, 0.687316724191188
7.076640143, 7.076640484, 1, 68, 97, 10, 0.999999999999995, 2, 1, -1, 0.584989802208126
0.103272483, 0, 1, 29, 29, 5, 0.999999999999998, 1, 1, -1, 0.858022190368277
5.328090117, 5.328090429, 1, 47, 45, 11, 0.999999999999994, 7, 2.5, -1, 0.542123289285045
1.107071361, 6.547588871, 1, 97, 84, 11, 0.993020179222474, 4, 1.5, -1, 0.604565694779214
1.679845646, 6.509237814, 1, 41, 38, 6, 1.5961128308336, 3, 2, -1, 0.754150024582905
0.181620398, 5.857831975, 1, 32, 34, 6, 0.99999999999999, 2, 1.25, -1, 0.811286586556935
0.450360176, 5.696322754, 1, 53, 54, 8, 0.999999999999994, 3, 1.5, -1, 0.702225108625983
0.523182598, 0, 1, 56, 50, 6, 1.26778414567874, 4, 2, -1, 0.841260982547338
16.978118791, 16.978119105, 1, 149, 143, 14, 1.32415115884782, 4, 2.75, -1, 0.522193293924122
8.876463584, 8.876463848, 1, 105, 129, 12, 1, 1, 1, -1, 0.566227346444072
3.739575311, 5.015045374, 1, 36, 32, 5, 0.999999999999994, 3, 2, -1, 0.76217168499824
5.820897296, 5.820897584, 1, 51, 46, 12, 1.43441119341449, 5, 3.25, -1, 0.567614490936278
0.112072207, 0, 1, 55, 51, 7, 0.999999999999993, 1, 1, -1, 0.785104257638298
0.242541105, 0, 1, 89, 94, 9, 1.0152669215507, 5, 3, -1, 0.658118242926995
8.169030137, 8.169030412, 1, 64, 58, 11, 0.999999999999993, 5, 3.25, -1, 0.613752778293294
19.630233777, 19.630234167, 1, 250, 250, 15, 1.26576339093322, 10, 4, -1, 0.568077716715812
0.356288549, 6.239700596, 1, 76, 136, 8, 1.515944631405, 4, 2, -1, 0.665132954885206
2.730075792, 5.740196546, 1, 60, 47, 11, 1.20392239753123, 7, 2.5, -1, 0.580262731249508
1.497085704, 0, 1, 57, 48, 8, 0.966875150174021, 4, 2.25, -1, 0.677737875784989
0.115005435, 0, 1, 36, 32, 6, 0.954748526086135, 3, 2, -1, 0.839416463460956
17.624534289, 17.624534758, 1, 139, 128, 11, 1.07876980854813, 2, 1.5, -1, 0.486241432284803
3.822786954, 5.620308118, 1, 55, 38, 13, 0.999999999999989, 9, 4.5, -1, 0.533355020387333
0.270543452, 0, 1, 31, 31, 5, 1, 3, 1.75, -1, 0.892377727291752
0.928406828, 5.296814781, 1, 97, 96, 12, 0.999999999999999, 7, 4, -1, 0.586396694798522
0.437663338, 0, 1, 50, 44, 7, 0.987239004633239, 4, 2, -1, 0.774516568138221
1.303268027, 5.283278932, 1, 45, 38, 9, 0.999999999999995, 1, 1, -1, 0.599692944996355
0.31549202, 5.349698908, 1, 62, 52, 10, 0.999999999999994, 5, 3.5, -1, 0.596951344975106
0.500819427, 0, 1, 53, 51, 7, 0.999999999999992, 3, 1.75, -1, 0.785104257638298
0.451397852, 0, 1, 28, 24, 5, 0.970377073979831, 2, 1.25, -1, 0.892938227483185
8.220231059, 8.22023145, 1, 99, 91, 11, 1.27093968975172, 6, 3, -1, 0.546381080786138
2.627861264, 5.981854864, 1, 95, 95, 10, 0.999999999999992, 2, 1.5, -1, 0.636828611680094
