7.280936773, 7.280937155, 1, 63, 67, 11, 1.09338239484722, 8, 3, -1, 0.56459680676601
0, 0, 0, 176, 195, 10, 0.999999999999993, 1, 1, -1, 0
1.314634285, 5.665212154, 1, 48, 42, 8, 0.999999999999993, 3, 1.25, -1, 0.677114666336508
0.975870371, 6.628776133, 1, 80, 72, 12, 0.999999999999986, 4, 2.25, -1, 0.586396694798522
12.098700611, 12.098700914, 1, 127, 124, 12, 0.986431772772834, 5, 2.5, -1, 0.574383742816454
0.274091412, 0, 1, 36, 32, 6, 0.952689831567909, 3, 1.75, -1, 0.828470038953441
0, 0, 0, 246, 223, 15, 1.29077744783735, 3, 1.5, -1, 0
0.609259347, 6.958081338, 1, 86, 81, 13, 0.999999999999987, 3, 1.5, -1, 0.567772646106032
3.886669588, 5.864024325, 1, 60, 54, 9, 0.996266579755226, 3, 2, -1, 0.641579861014844
0.19913915, 0, 1, 74, 61, 8, 0.999999999999992, 2, 1.25, -1, 0.716595536748613
1.226336807, 5.9099994, 1, 103, 101, 12, 0.987794668445136, 8, 4, -1, 0.56646494006713
0, 0, 0, 162, 145, 11, 0.997564535410159, 1, 1, -1, 0
0.361820694, 5.554459385, 1, 92, 80, 9, 0.99999999999999, 3, 1.5, -1, 0.664057993605371
5.536325457, 5.53632572, 1, 80, 74, 11, 0.971388080940555, 6, 2.75, -1, 0.577675872710966
0.357125825, 6.206960388, 1, 71, 55, 8, 1.08074253626085, 2, 1.25, -1, 0.708706365387302
4.283068343, 5.726017045, 1, 62, 53, 10, 0.973019190453437, 5, 2, -1, 0.607611815140108
0.24579688, 5.579235995, 1, 135, 112, 12, 1.16281939559884, 4, 1.75, -1, 0.59774492640865
0, 0, 0, 198, 174, 12, 0.973069402752625, 1, 1, -1, 0
1.132233461, 5.325666739, 1, 78, 66, 11, 0.984443385382489, 6, 3.5, -1, 0.608619378555824
4.68237829, 5.943556687, 1, 92, 127, 14, 1.39204423220161, 2, 1, -1, 0.575552649650681
1.04598908, 0, 1, 39, 35, 5, 0.999999999999993, 3, 1.5, -1, 0.793561703607005
0.306541429, 0, 1, 52, 43, 6, 0.965138077658268, 1, 0.5, -1, 0.846180453352357
2.428163167, 6.226652734, 1, 50, 38, 9, 0.99999999999999, 2, 1, -1, 0.65842920652804
0, 0, 0, 204, 202, 14, 1.32952672015053, 6, 3, -1, 0
0.527981423, 0, 1, 41, 37, 6, 0.999999999999996, 2, 1.25, -1, 0.811286586556935
0.091562215, 0, 1, 22, 16, 4, 0.927391855235995, 1, 1, -1, 0.916743157078849
2.478219777, 6.481395337, 1, 112, 119, 13, 1.23441281954273, 8, 4.25, -1, 0.536422209449834
0, 0, 0, 208, 204, 12, 0.990342745153232, 2, 1.25, -1, 0
4.028353931, 5.202924509, 1, 70, 68, 10, 0.999999999999994, 1, 1, -1, 0.607099110255096
0, 0, 0, 196, 198, 12, 0.999999999999998, 4, 1.75, -1, 0
0.625252749, 6.081692977, 1, 119, 107, 10, 0.999999999999991, 7, 3.25, -1, 0.63450029477636
13.600576307, 13.600576634, 1, 166, 189, 12, 1.04761667716072, 4, 2.5, -1, 0.585372902946538
0, 0, 0, 184, 185, 11, 0.999999999999987, 1, 1, -1, 0
0, 0, 0, 148, 125, 9, 1.0485153123183, 3, 0.75, -1, 0
0, 0, 0, 218, 194, 13, 1.04384444774102, 1, 0.75, -1, 0
15.14795677, 15.147957161, 1, 112, 118, 11, 1.04503694260629, 1, 1, -1, 0.554052063722758
1.010823035, 6.37267151, 1, 62, 52, 9, 0.999999999999994, 4, 1.25, -1, 0.629702456681895
